year,period,where,same_year,citizenship,sex_age,count
2014,2014_I,Belarus,FALSE,ARM,k_18_59,2
2014,2014_I,Belarus,FALSE,ARM,m_18_59,2
2014,2014_I,Belarus,FALSE,BLR,k_17,5
2014,2014_I,Belarus,FALSE,BLR,k_18_59,73
2014,2014_I,Belarus,FALSE,BLR,k_60,4
2014,2014_I,Belarus,FALSE,BLR,m_17,7
2014,2014_I,Belarus,FALSE,BLR,m_18_59,88
2014,2014_I,Belarus,FALSE,BLR,m_60,3
2014,2014_I,Belarus,FALSE,GEO,k_60,1
2014,2014_I,Belarus,FALSE,ISR,m_18_59,1
2014,2014_I,Belarus,FALSE,KAZ,k_18_59,1
2014,2014_I,Belarus,FALSE,KAZ,m_18_59,2
2014,2014_I,Belarus,FALSE,KGZ,m_18_59,3
2014,2014_I,Belarus,FALSE,MNG,m_18_59,4
2014,2014_I,Belarus,FALSE,RUS,k_17,18
2014,2014_I,Belarus,FALSE,RUS,k_18_59,86
2014,2014_I,Belarus,FALSE,RUS,k_60,17
2014,2014_I,Belarus,FALSE,RUS,m_17,23
2014,2014_I,Belarus,FALSE,RUS,m_18_59,108
2014,2014_I,Belarus,FALSE,RUS,m_60,3
2014,2014_I,Belarus,FALSE,TJK,k_18_59,1
2014,2014_I,Belarus,FALSE,TJK,m_18_59,3
2014,2014_I,Belarus,FALSE,UKR,k_18_59,1
2014,2014_I,Belarus,FALSE,UKR,k_60,1
2014,2014_I,Belarus,FALSE,UKR,m_18_59,2
2014,2014_I,Belarus,FALSE,UZB,m_18_59,1
2014,2014_I,Belarus,FALSE,XXX,m_18_59,2
2014,2014_I,Russia,FALSE,ARM,m_18_59,1
2014,2014_I,Russia,FALSE,BLR,m_18_59,1
2014,2014_I,Russia,FALSE,KAZ,k_18_59,1
2014,2014_I,Russia,FALSE,RUS,k_17,1
2014,2014_I,Russia,FALSE,RUS,k_18_59,57
2014,2014_I,Russia,FALSE,RUS,k_60,17
2014,2014_I,Russia,FALSE,RUS,m_17,1
2014,2014_I,Russia,FALSE,RUS,m_18_59,57
2014,2014_I,Russia,FALSE,RUS,m_60,3
2014,2014_I,Russia,FALSE,TUR,m_18_59,1
2014,2014_I,Russia,FALSE,UKR,m_18_59,1
2014,2014_I,Russia,FALSE,USA,m_18_59,1
2014,2014_I,Russia,FALSE,UZB,m_18_59,1
2014,2014_I,Ukraine,FALSE,ARM,k_18_59,1
2014,2014_I,Ukraine,FALSE,ARM,m_18_59,2
2014,2014_I,Ukraine,FALSE,AZE,m_18_59,2
2014,2014_I,Ukraine,FALSE,BLR,k_18_59,1
2014,2014_I,Ukraine,FALSE,CMR,k_18_59,1
2014,2014_I,Ukraine,FALSE,ECU,m_18_59,1
2014,2014_I,Ukraine,FALSE,GEO,m_18_59,2
2014,2014_I,Ukraine,FALSE,GIN,m_18_59,1
2014,2014_I,Ukraine,FALSE,KAZ,m_18_59,2
2014,2014_I,Ukraine,FALSE,KGZ,m_18_59,1
2014,2014_I,Ukraine,FALSE,MDA,k_18_59,4
2014,2014_I,Ukraine,FALSE,MDA,m_18_59,13
2014,2014_I,Ukraine,FALSE,NGA,k_18_59,1
2014,2014_I,Ukraine,FALSE,NGA,m_18_59,1
2014,2014_I,Ukraine,FALSE,RUS,k_18_59,5
2014,2014_I,Ukraine,FALSE,RUS,k_60,2
2014,2014_I,Ukraine,FALSE,RUS,m_18_59,11
2014,2014_I,Ukraine,FALSE,TUR,m_18_59,1
2014,2014_I,Ukraine,FALSE,UKR,k_17,12
2014,2014_I,Ukraine,FALSE,UKR,k_18_59,461
2014,2014_I,Ukraine,FALSE,UKR,k_60,79
2014,2014_I,Ukraine,FALSE,UKR,m_17,5
2014,2014_I,Ukraine,FALSE,UKR,m_18_59,725
2014,2014_I,Ukraine,FALSE,UKR,m_60,24
2014,2014_I,Ukraine,FALSE,XXX,m_18_59,1
2014,2014_I,Ukraine,TRUE,UKR,m_18_59,1
2014,2014_I,country,FALSE,AFG,m_18_59,5
2014,2014_I,country,FALSE,AGO,m_18_59,1
2014,2014_I,country,FALSE,ARG,m_18_59,1
2014,2014_I,country,FALSE,ARM,k_17,3
2014,2014_I,country,FALSE,ARM,k_18_59,12
2014,2014_I,country,FALSE,ARM,m_17,6
2014,2014_I,country,FALSE,ARM,m_18_59,17
2014,2014_I,country,FALSE,AUS,m_18_59,1
2014,2014_I,country,FALSE,AZE,m_18_59,3
2014,2014_I,country,FALSE,BEN,m_18_59,1
2014,2014_I,country,FALSE,BGD,m_18_59,7
2014,2014_I,country,FALSE,BLR,k_18_59,2
2014,2014_I,country,FALSE,BLR,m_18_59,21
2014,2014_I,country,FALSE,CAN,k_60,1
2014,2014_I,country,FALSE,CAN,m_18_59,2
2014,2014_I,country,FALSE,CHL,m_18_59,1
2014,2014_I,country,FALSE,CHN,k_18_59,4
2014,2014_I,country,FALSE,CHN,m_18_59,12
2014,2014_I,country,FALSE,CIV,m_18_59,1
2014,2014_I,country,FALSE,CMR,m_18_59,2
2014,2014_I,country,FALSE,COD,m_18_59,1
2014,2014_I,country,FALSE,COL,k_17,1
2014,2014_I,country,FALSE,COL,k_18_59,2
2014,2014_I,country,FALSE,COL,m_60,1
2014,2014_I,country,FALSE,CUB,k_18_59,1
2014,2014_I,country,FALSE,CUB,m_18_59,1
2014,2014_I,country,FALSE,DOM,k_18_59,1
2014,2014_I,country,FALSE,DOM,m_18_59,1
2014,2014_I,country,FALSE,DZA,m_18_59,8
2014,2014_I,country,FALSE,ECU,k_18_59,1
2014,2014_I,country,FALSE,EGY,m_18_59,14
2014,2014_I,country,FALSE,GEO,k_17,4
2014,2014_I,country,FALSE,GEO,k_18_59,13
2014,2014_I,country,FALSE,GEO,k_60,1
2014,2014_I,country,FALSE,GEO,m_17,14
2014,2014_I,country,FALSE,GEO,m_18_59,41
2014,2014_I,country,FALSE,GIN,m_18_59,2
2014,2014_I,country,FALSE,GNB,m_18_59,2
2014,2014_I,country,FALSE,IDN,k_18_59,1
2014,2014_I,country,FALSE,IND,m_18_59,17
2014,2014_I,country,FALSE,IOT,m_18_59,1
2014,2014_I,country,FALSE,IRN,k_18_59,1
2014,2014_I,country,FALSE,IRQ,k_18_59,1
2014,2014_I,country,FALSE,IRQ,m_18_59,2
2014,2014_I,country,FALSE,ISR,m_18_59,1
2014,2014_I,country,FALSE,JOR,m_18_59,2
2014,2014_I,country,FALSE,JPN,k_18_59,1
2014,2014_I,country,FALSE,KAZ,k_18_59,1
2014,2014_I,country,FALSE,KAZ,m_18_59,1
2014,2014_I,country,FALSE,KEN,m_18_59,1
2014,2014_I,country,FALSE,KGZ,m_18_59,1
2014,2014_I,country,FALSE,LBN,m_18_59,4
2014,2014_I,country,FALSE,LBY,k_18_59,4
2014,2014_I,country,FALSE,LBY,m_17,2
2014,2014_I,country,FALSE,LBY,m_18_59,19
2014,2014_I,country,FALSE,LBY,m_60,1
2014,2014_I,country,FALSE,LKA,m_18_59,1
2014,2014_I,country,FALSE,MAR,m_18_59,9
2014,2014_I,country,FALSE,MDA,k_18_59,3
2014,2014_I,country,FALSE,MDA,m_18_59,3
2014,2014_I,country,FALSE,MEX,m_18_59,1
2014,2014_I,country,FALSE,MNG,k_18_59,2
2014,2014_I,country,FALSE,MNG,m_18_59,4
2014,2014_I,country,FALSE,NER,m_18_59,1
2014,2014_I,country,FALSE,NGA,m_18_59,13
2014,2014_I,country,FALSE,NPL,m_18_59,4
2014,2014_I,country,FALSE,PAK,k_18_59,1
2014,2014_I,country,FALSE,PAK,m_18_59,27
2014,2014_I,country,FALSE,PHL,k_18_59,1
2014,2014_I,country,FALSE,PSE,m_18_59,1
2014,2014_I,country,FALSE,ROU,m_18_59,1
2014,2014_I,country,FALSE,RUS,k_17,102
2014,2014_I,country,FALSE,RUS,k_18_59,112
2014,2014_I,country,FALSE,RUS,k_60,5
2014,2014_I,country,FALSE,RUS,m_17,103
2014,2014_I,country,FALSE,RUS,m_18_59,138
2014,2014_I,country,FALSE,SAU,m_18_59,2
2014,2014_I,country,FALSE,SEN,m_18_59,1
2014,2014_I,country,FALSE,SLV,m_18_59,1
2014,2014_I,country,FALSE,SOM,m_18_59,1
2014,2014_I,country,FALSE,SRB,m_18_59,2
2014,2014_I,country,FALSE,SYR,k_60,1
2014,2014_I,country,FALSE,SYR,m_18_59,2
2014,2014_I,country,FALSE,THA,k_18_59,1
2014,2014_I,country,FALSE,TJK,k_18_59,1
2014,2014_I,country,FALSE,TUN,m_18_59,17
2014,2014_I,country,FALSE,TUR,k_17,1
2014,2014_I,country,FALSE,TUR,m_18_59,16
2014,2014_I,country,FALSE,TZA,m_18_59,1
2014,2014_I,country,FALSE,UGA,m_18_59,1
2014,2014_I,country,FALSE,UKR,k_17,3
2014,2014_I,country,FALSE,UKR,k_18_59,213
2014,2014_I,country,FALSE,UKR,k_60,5
2014,2014_I,country,FALSE,UKR,m_18_59,346
2014,2014_I,country,FALSE,UKR,m_60,1
2014,2014_I,country,FALSE,USA,k_17,1
2014,2014_I,country,FALSE,USA,m_18_59,3
2014,2014_I,country,FALSE,UZB,m_18_59,12
2014,2014_I,country,FALSE,VEN,m_18_59,1
2014,2014_I,country,FALSE,VNM,k_17,2
2014,2014_I,country,FALSE,VNM,k_18_59,10
2014,2014_I,country,FALSE,VNM,k_60,1
2014,2014_I,country,FALSE,VNM,m_17,3
2014,2014_I,country,FALSE,VNM,m_18_59,42
2014,2014_I,country,FALSE,XXX,m_18_59,3
2014,2014_I,country,FALSE,ZAF,m_18_59,1
2014,2014_I,country,TRUE,BGD,m_18_59,1
2014,2014_I,country,TRUE,MAR,m_18_59,1
2014,2014_I,country,TRUE,NGA,m_18_59,1
2014,2014_I,country,TRUE,PAK,m_18_59,3
2014,2014_I,country,TRUE,UKR,k_18_59,2
2014,2014_I,country,TRUE,UKR,m_18_59,5
2014,2014_I,country,TRUE,UZB,m_18_59,1
2014,2014_I,country,TRUE,VNM,m_18_59,1
2014,2014_I,external air,FALSE,ARM,k_17,3
2014,2014_I,external air,FALSE,ARM,k_18_59,13
2014,2014_I,external air,FALSE,ARM,k_60,3
2014,2014_I,external air,FALSE,ARM,m_17,1
2014,2014_I,external air,FALSE,ARM,m_18_59,7
2014,2014_I,external air,FALSE,ARM,m_60,1
2014,2014_I,external air,FALSE,AUS,m_18_59,1
2014,2014_I,external air,FALSE,AZE,m_18_59,2
2014,2014_I,external air,FALSE,BHR,k_18_59,1
2014,2014_I,external air,FALSE,BLR,k_18_59,3
2014,2014_I,external air,FALSE,BRB,m_18_59,1
2014,2014_I,external air,FALSE,CAN,k_18_59,1
2014,2014_I,external air,FALSE,CHN,k_18_59,13
2014,2014_I,external air,FALSE,CHN,k_60,1
2014,2014_I,external air,FALSE,CHN,m_17,1
2014,2014_I,external air,FALSE,CHN,m_18_59,20
2014,2014_I,external air,FALSE,CHN,m_60,1
2014,2014_I,external air,FALSE,CMR,m_18_59,1
2014,2014_I,external air,FALSE,CUB,k_18_59,1
2014,2014_I,external air,FALSE,GEO,k_18_59,8
2014,2014_I,external air,FALSE,GEO,m_18_59,5
2014,2014_I,external air,FALSE,GHA,m_18_59,1
2014,2014_I,external air,FALSE,IND,m_18_59,1
2014,2014_I,external air,FALSE,IRQ,m_18_59,3
2014,2014_I,external air,FALSE,JOR,k_18_59,1
2014,2014_I,external air,FALSE,JOR,m_18_59,1
2014,2014_I,external air,FALSE,KAZ,k_18_59,2
2014,2014_I,external air,FALSE,KEN,m_18_59,1
2014,2014_I,external air,FALSE,KGZ,k_18_59,1
2014,2014_I,external air,FALSE,KGZ,m_18_59,1
2014,2014_I,external air,FALSE,KOR,k_18_59,1
2014,2014_I,external air,FALSE,KOR,m_17,1
2014,2014_I,external air,FALSE,KOR,m_18_59,2
2014,2014_I,external air,FALSE,KOSOVO,m_18_59,1
2014,2014_I,external air,FALSE,LBN,m_18_59,1
2014,2014_I,external air,FALSE,LBY,k_17,1
2014,2014_I,external air,FALSE,LBY,k_18_59,4
2014,2014_I,external air,FALSE,LBY,k_60,1
2014,2014_I,external air,FALSE,LBY,m_17,2
2014,2014_I,external air,FALSE,LBY,m_18_59,16
2014,2014_I,external air,FALSE,LBY,m_60,2
2014,2014_I,external air,FALSE,MNG,m_17,2
2014,2014_I,external air,FALSE,NGA,m_18_59,1
2014,2014_I,external air,FALSE,NZL,m_18_59,1
2014,2014_I,external air,FALSE,PAK,m_18_59,1
2014,2014_I,external air,FALSE,RUS,k_17,2
2014,2014_I,external air,FALSE,RUS,k_18_59,8
2014,2014_I,external air,FALSE,RUS,m_17,2
2014,2014_I,external air,FALSE,RUS,m_18_59,11
2014,2014_I,external air,FALSE,RUS,m_60,1
2014,2014_I,external air,FALSE,SAU,m_18_59,9
2014,2014_I,external air,FALSE,SGP,m_18_59,1
2014,2014_I,external air,FALSE,SRB,k_18_59,1
2014,2014_I,external air,FALSE,SRB,m_18_59,2
2014,2014_I,external air,FALSE,SYR,m_18_59,1
2014,2014_I,external air,FALSE,THA,k_18_59,2
2014,2014_I,external air,FALSE,TUN,m_18_59,2
2014,2014_I,external air,FALSE,TUR,k_18_59,1
2014,2014_I,external air,FALSE,TUR,k_60,1
2014,2014_I,external air,FALSE,TUR,m_17,1
2014,2014_I,external air,FALSE,TUR,m_18_59,5
2014,2014_I,external air,FALSE,TWN,m_18_59,2
2014,2014_I,external air,FALSE,UKR,k_17,1
2014,2014_I,external air,FALSE,UKR,k_18_59,28
2014,2014_I,external air,FALSE,UKR,k_60,5
2014,2014_I,external air,FALSE,UKR,m_17,1
2014,2014_I,external air,FALSE,UKR,m_18_59,14
2014,2014_I,external air,FALSE,USA,m_18_59,1
2014,2014_I,external air,FALSE,UZB,m_18_59,4
2014,2014_I,external air,FALSE,VNM,k_18_59,4
2014,2014_I,external air,FALSE,VNM,k_60,1
2014,2014_I,external air,FALSE,VNM,m_17,1
2014,2014_I,external air,FALSE,VNM,m_18_59,10
2014,2014_I,external air,FALSE,XXX,k_18_59,1
2014,2014_I,external air,FALSE,XXX,m_18_59,2
2014,2014_I,external air,FALSE,ZAF,m_18_59,1
2014,2014_I,external sea,FALSE,IND,m_18_59,1
2014,2014_I,external sea,FALSE,PAK,m_18_59,1
2014,2014_I,external sea,FALSE,PHL,m_18_59,1
2014,2014_I,external sea,FALSE,RUS,m_18_59,4
2014,2014_II,Belarus,FALSE,AFG,m_18_59,1
2014,2014_II,Belarus,FALSE,ARM,m_18_59,2
2014,2014_II,Belarus,FALSE,AZE,k_18_59,1
2014,2014_II,Belarus,FALSE,AZE,m_18_59,2
2014,2014_II,Belarus,FALSE,BLR,k_17,7
2014,2014_II,Belarus,FALSE,BLR,k_18_59,115
2014,2014_II,Belarus,FALSE,BLR,k_60,19
2014,2014_II,Belarus,FALSE,BLR,m_17,5
2014,2014_II,Belarus,FALSE,BLR,m_18_59,149
2014,2014_II,Belarus,FALSE,BLR,m_60,4
2014,2014_II,Belarus,FALSE,DZA,m_18_59,1
2014,2014_II,Belarus,FALSE,GEO,k_18_59,1
2014,2014_II,Belarus,FALSE,GEO,m_18_59,1
2014,2014_II,Belarus,FALSE,KAZ,k_18_59,1
2014,2014_II,Belarus,FALSE,KAZ,m_18_59,10
2014,2014_II,Belarus,FALSE,KGZ,k_18_59,1
2014,2014_II,Belarus,FALSE,KGZ,m_18_59,2
2014,2014_II,Belarus,FALSE,MNG,k_18_59,2
2014,2014_II,Belarus,FALSE,MNG,m_18_59,3
2014,2014_II,Belarus,FALSE,RUS,k_17,11
2014,2014_II,Belarus,FALSE,RUS,k_18_59,109
2014,2014_II,Belarus,FALSE,RUS,k_60,22
2014,2014_II,Belarus,FALSE,RUS,m_17,6
2014,2014_II,Belarus,FALSE,RUS,m_18_59,127
2014,2014_II,Belarus,FALSE,RUS,m_60,1
2014,2014_II,Belarus,FALSE,SRB,m_18_59,1
2014,2014_II,Belarus,FALSE,TJK,k_18_59,1
2014,2014_II,Belarus,FALSE,TJK,m_18_59,1
2014,2014_II,Belarus,FALSE,TKM,k_60,1
2014,2014_II,Belarus,FALSE,UKR,k_17,1
2014,2014_II,Belarus,FALSE,UKR,k_18_59,9
2014,2014_II,Belarus,FALSE,UKR,k_60,1
2014,2014_II,Belarus,FALSE,UKR,m_17,1
2014,2014_II,Belarus,FALSE,UKR,m_18_59,24
2014,2014_II,Belarus,FALSE,UZB,k_18_59,1
2014,2014_II,Belarus,FALSE,UZB,m_17,2
2014,2014_II,Belarus,FALSE,UZB,m_18_59,2
2014,2014_II,Belarus,FALSE,XXX,k_18_59,1
2014,2014_II,Belarus,FALSE,XXX,m_17,1
2014,2014_II,Belarus,FALSE,XXX,m_18_59,2
2014,2014_II,Russia,FALSE,BRA,m_18_59,2
2014,2014_II,Russia,FALSE,CAN,m_18_59,1
2014,2014_II,Russia,FALSE,ISR,k_17,1
2014,2014_II,Russia,FALSE,ISR,k_18_59,1
2014,2014_II,Russia,FALSE,ISR,m_17,2
2014,2014_II,Russia,FALSE,ISR,m_18_59,1
2014,2014_II,Russia,FALSE,KAZ,m_18_59,4
2014,2014_II,Russia,FALSE,MNE,m_18_59,1
2014,2014_II,Russia,FALSE,RUS,k_17,5
2014,2014_II,Russia,FALSE,RUS,k_18_59,47
2014,2014_II,Russia,FALSE,RUS,k_60,20
2014,2014_II,Russia,FALSE,RUS,m_17,4
2014,2014_II,Russia,FALSE,RUS,m_18_59,38
2014,2014_II,Russia,FALSE,RUS,m_60,3
2014,2014_II,Russia,FALSE,UKR,m_17,1
2014,2014_II,Russia,FALSE,UKR,m_18_59,2
2014,2014_II,Russia,FALSE,UZB,m_18_59,1
2014,2014_II,Ukraine,FALSE,AZE,m_18_59,1
2014,2014_II,Ukraine,FALSE,BLR,k_18_59,1
2014,2014_II,Ukraine,FALSE,BLR,m_18_59,1
2014,2014_II,Ukraine,FALSE,ISR,k_17,1
2014,2014_II,Ukraine,FALSE,ISR,k_18_59,1
2014,2014_II,Ukraine,FALSE,KAZ,m_18_59,1
2014,2014_II,Ukraine,FALSE,MDA,k_17,1
2014,2014_II,Ukraine,FALSE,MDA,k_18_59,8
2014,2014_II,Ukraine,FALSE,MDA,k_60,1
2014,2014_II,Ukraine,FALSE,MDA,m_18_59,14
2014,2014_II,Ukraine,FALSE,NGA,m_18_59,2
2014,2014_II,Ukraine,FALSE,RUS,k_17,1
2014,2014_II,Ukraine,FALSE,RUS,k_18_59,9
2014,2014_II,Ukraine,FALSE,RUS,m_17,1
2014,2014_II,Ukraine,FALSE,RUS,m_18_59,5
2014,2014_II,Ukraine,FALSE,TJK,m_18_59,1
2014,2014_II,Ukraine,FALSE,TUR,m_18_59,4
2014,2014_II,Ukraine,FALSE,UKR,k_17,47
2014,2014_II,Ukraine,FALSE,UKR,k_18_59,934
2014,2014_II,Ukraine,FALSE,UKR,k_60,122
2014,2014_II,Ukraine,FALSE,UKR,m_17,52
2014,2014_II,Ukraine,FALSE,UKR,m_18_59,1685
2014,2014_II,Ukraine,FALSE,UKR,m_60,20
2014,2014_II,Ukraine,FALSE,USA,m_18_59,1
2014,2014_II,Ukraine,FALSE,XXX,m_60,1
2014,2014_II,country,FALSE,AFG,m_17,1
2014,2014_II,country,FALSE,AFG,m_18_59,4
2014,2014_II,country,FALSE,AGO,k_18_59,1
2014,2014_II,country,FALSE,AGO,m_18_59,2
2014,2014_II,country,FALSE,ALB,m_18_59,1
2014,2014_II,country,FALSE,ARM,k_17,2
2014,2014_II,country,FALSE,ARM,k_18_59,6
2014,2014_II,country,FALSE,ARM,k_60,4
2014,2014_II,country,FALSE,ARM,m_17,4
2014,2014_II,country,FALSE,ARM,m_18_59,23
2014,2014_II,country,FALSE,ARM,m_60,1
2014,2014_II,country,FALSE,AZE,m_18_59,3
2014,2014_II,country,FALSE,BGD,m_18_59,8
2014,2014_II,country,FALSE,BLR,k_17,1
2014,2014_II,country,FALSE,BLR,k_18_59,7
2014,2014_II,country,FALSE,BLR,k_60,1
2014,2014_II,country,FALSE,BLR,m_18_59,26
2014,2014_II,country,FALSE,CAN,m_18_59,1
2014,2014_II,country,FALSE,CHN,k_18_59,5
2014,2014_II,country,FALSE,CHN,m_17,1
2014,2014_II,country,FALSE,CHN,m_18_59,7
2014,2014_II,country,FALSE,CIV,m_18_59,1
2014,2014_II,country,FALSE,COL,k_18_59,1
2014,2014_II,country,FALSE,COL,m_18_59,2
2014,2014_II,country,FALSE,CRI,k_18_59,1
2014,2014_II,country,FALSE,DJI,m_18_59,1
2014,2014_II,country,FALSE,DZA,m_17,1
2014,2014_II,country,FALSE,DZA,m_18_59,5
2014,2014_II,country,FALSE,EGY,m_18_59,5
2014,2014_II,country,FALSE,ETH,m_18_59,1
2014,2014_II,country,FALSE,GEO,k_17,8
2014,2014_II,country,FALSE,GEO,k_18_59,11
2014,2014_II,country,FALSE,GEO,k_60,1
2014,2014_II,country,FALSE,GEO,m_17,6
2014,2014_II,country,FALSE,GEO,m_18_59,28
2014,2014_II,country,FALSE,GHA,m_18_59,3
2014,2014_II,country,FALSE,GIN,k_18_59,1
2014,2014_II,country,FALSE,GIN,m_18_59,2
2014,2014_II,country,FALSE,IND,m_18_59,7
2014,2014_II,country,FALSE,IRN,m_18_59,2
2014,2014_II,country,FALSE,IRQ,m_18_59,1
2014,2014_II,country,FALSE,KAZ,k_17,1
2014,2014_II,country,FALSE,KAZ,k_18_59,1
2014,2014_II,country,FALSE,KAZ,m_17,1
2014,2014_II,country,FALSE,KAZ,m_18_59,2
2014,2014_II,country,FALSE,KEN,m_18_59,2
2014,2014_II,country,FALSE,KGZ,k_18_59,1
2014,2014_II,country,FALSE,KGZ,m_17,3
2014,2014_II,country,FALSE,KGZ,m_18_59,3
2014,2014_II,country,FALSE,KOR,k_18_59,1
2014,2014_II,country,FALSE,KOR,m_18_59,1
2014,2014_II,country,FALSE,LBN,m_18_59,1
2014,2014_II,country,FALSE,LBR,k_18_59,1
2014,2014_II,country,FALSE,LBY,k_17,7
2014,2014_II,country,FALSE,LBY,k_18_59,11
2014,2014_II,country,FALSE,LBY,k_60,1
2014,2014_II,country,FALSE,LBY,m_17,9
2014,2014_II,country,FALSE,LBY,m_18_59,19
2014,2014_II,country,FALSE,LKA,m_18_59,1
2014,2014_II,country,FALSE,MAR,m_18_59,2
2014,2014_II,country,FALSE,MDA,k_17,1
2014,2014_II,country,FALSE,MDA,k_18_59,4
2014,2014_II,country,FALSE,MDA,m_18_59,4
2014,2014_II,country,FALSE,MNG,k_18_59,4
2014,2014_II,country,FALSE,MNG,m_17,1
2014,2014_II,country,FALSE,MNG,m_18_59,1
2014,2014_II,country,FALSE,NGA,k_18_59,1
2014,2014_II,country,FALSE,NGA,m_18_59,8
2014,2014_II,country,FALSE,NPL,k_18_59,1
2014,2014_II,country,FALSE,NPL,m_18_59,3
2014,2014_II,country,FALSE,PAK,m_18_59,8
2014,2014_II,country,FALSE,PRK,k_18_59,2
2014,2014_II,country,FALSE,ROU,m_18_59,1
2014,2014_II,country,FALSE,RUS,k_17,35
2014,2014_II,country,FALSE,RUS,k_18_59,47
2014,2014_II,country,FALSE,RUS,k_60,1
2014,2014_II,country,FALSE,RUS,m_17,32
2014,2014_II,country,FALSE,RUS,m_18_59,75
2014,2014_II,country,FALSE,RUS,m_60,1
2014,2014_II,country,FALSE,RWA,m_18_59,1
2014,2014_II,country,FALSE,SRB,m_18_59,2
2014,2014_II,country,FALSE,SYR,m_18_59,16
2014,2014_II,country,FALSE,TGO,m_18_59,1
2014,2014_II,country,FALSE,TUN,m_18_59,7
2014,2014_II,country,FALSE,TUR,k_18_59,2
2014,2014_II,country,FALSE,TUR,m_18_59,9
2014,2014_II,country,FALSE,TZA,m_18_59,1
2014,2014_II,country,FALSE,UKR,k_17,8
2014,2014_II,country,FALSE,UKR,k_18_59,190
2014,2014_II,country,FALSE,UKR,k_60,18
2014,2014_II,country,FALSE,UKR,m_17,9
2014,2014_II,country,FALSE,UKR,m_18_59,481
2014,2014_II,country,FALSE,UKR,m_60,4
2014,2014_II,country,FALSE,UNK,k_18_59,1
2014,2014_II,country,FALSE,UNK,m_18_59,7
2014,2014_II,country,FALSE,USA,k_18_59,1
2014,2014_II,country,FALSE,USA,k_60,1
2014,2014_II,country,FALSE,USA,m_18_59,1
2014,2014_II,country,FALSE,USA,m_60,1
2014,2014_II,country,FALSE,UZB,k_17,1
2014,2014_II,country,FALSE,UZB,k_18_59,5
2014,2014_II,country,FALSE,UZB,m_17,1
2014,2014_II,country,FALSE,UZB,m_18_59,11
2014,2014_II,country,FALSE,VEN,m_18_59,1
2014,2014_II,country,FALSE,VNM,k_17,4
2014,2014_II,country,FALSE,VNM,k_18_59,17
2014,2014_II,country,FALSE,VNM,m_17,4
2014,2014_II,country,FALSE,VNM,m_18_59,61
2014,2014_II,country,FALSE,XXX,k_18_59,1
2014,2014_II,country,FALSE,XXX,m_17,3
2014,2014_II,country,FALSE,XXX,m_18_59,13
2014,2014_II,country,FALSE,XXX,m_60,1
2014,2014_II,country,FALSE,ZMB,m_18_59,1
2014,2014_II,country,TRUE,ETH,m_18_59,1
2014,2014_II,country,TRUE,MNG,m_18_59,1
2014,2014_II,country,TRUE,PAK,m_18_59,1
2014,2014_II,country,TRUE,UKR,k_18_59,1
2014,2014_II,country,TRUE,UKR,m_18_59,8
2014,2014_II,country,TRUE,UNK,m_18_59,1
2014,2014_II,country,TRUE,VNM,m_18_59,1
2014,2014_II,external air,FALSE,ARM,k_18_59,7
2014,2014_II,external air,FALSE,ARM,k_60,4
2014,2014_II,external air,FALSE,ARM,m_17,2
2014,2014_II,external air,FALSE,ARM,m_18_59,15
2014,2014_II,external air,FALSE,AUS,k_18_59,1
2014,2014_II,external air,FALSE,AUS,m_18_59,2
2014,2014_II,external air,FALSE,BLR,k_18_59,2
2014,2014_II,external air,FALSE,BLR,m_18_59,1
2014,2014_II,external air,FALSE,CAN,m_18_59,1
2014,2014_II,external air,FALSE,CHN,k_18_59,13
2014,2014_II,external air,FALSE,CHN,k_60,2
2014,2014_II,external air,FALSE,CHN,m_17,1
2014,2014_II,external air,FALSE,CHN,m_18_59,21
2014,2014_II,external air,FALSE,CHN,m_60,1
2014,2014_II,external air,FALSE,CIV,m_18_59,1
2014,2014_II,external air,FALSE,DZA,m_18_59,1
2014,2014_II,external air,FALSE,EGY,m_18_59,3
2014,2014_II,external air,FALSE,FJI,m_18_59,2
2014,2014_II,external air,FALSE,GEO,k_18_59,6
2014,2014_II,external air,FALSE,GEO,k_60,1
2014,2014_II,external air,FALSE,GEO,m_18_59,12
2014,2014_II,external air,FALSE,IND,m_17,1
2014,2014_II,external air,FALSE,IND,m_18_59,5
2014,2014_II,external air,FALSE,IRN,m_18_59,1
2014,2014_II,external air,FALSE,IRQ,k_17,1
2014,2014_II,external air,FALSE,IRQ,k_18_59,1
2014,2014_II,external air,FALSE,IRQ,m_18_59,2
2014,2014_II,external air,FALSE,JAM,m_18_59,1
2014,2014_II,external air,FALSE,JOR,m_18_59,1
2014,2014_II,external air,FALSE,JPN,m_18_59,1
2014,2014_II,external air,FALSE,KAZ,k_18_59,2
2014,2014_II,external air,FALSE,KAZ,k_60,1
2014,2014_II,external air,FALSE,KAZ,m_17,1
2014,2014_II,external air,FALSE,KAZ,m_60,1
2014,2014_II,external air,FALSE,KEN,k_18_59,1
2014,2014_II,external air,FALSE,KGZ,m_17,1
2014,2014_II,external air,FALSE,KGZ,m_18_59,1
2014,2014_II,external air,FALSE,KOR,k_17,1
2014,2014_II,external air,FALSE,KOR,k_18_59,1
2014,2014_II,external air,FALSE,KWT,m_18_59,2
2014,2014_II,external air,FALSE,LBN,k_18_59,1
2014,2014_II,external air,FALSE,LBN,k_60,2
2014,2014_II,external air,FALSE,LBN,m_18_59,1
